user_id,year_of_birth,gender,region,living_standards_measure,highest_education,employment,internet_access,cable_tv_subscription,survey_completion,survey_participation_consent,bank_account,bank,last_interaction_with_bank,likelihood_to_recommend,comment_on_why,themes,start_time(GMT),time_of_last_update(GMT),week
2941189,1992,Male,nyanza,9 to 12,Completed College,Student,Yes,Yes,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,6,Less teller officers hence slow in producing,"speed/efficiency,staff",7/20/2021 11:21,7/23/2021 11:24,30
4230891,1994,Male,western,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 8:57,7/23/2021 9:00,30
2923123,1994,Male,riftvalley,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:01,7/23/2021 10:04,30
5589285,1993,Male,nairobi,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Good service,service,7/20/2021 9:57,7/23/2021 10:00,30
2907191,1996,Female,eastern,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,9,Its efficient,speed/efficiency,7/20/2021 11:10,7/23/2021 11:13,30
2267331,1994,Male,nyanza,5 to 8,Completed College,Farm owner,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:58,7/23/2021 11:01,30
2417745,1990,Male,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,10,Efficiency,speed/efficiency,7/20/2021 11:28,7/23/2021 11:31,30
2927337,1991,Female,riftvalley,5 to 8,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,7,Faster and affordable services,"rates/charges,service,speed/efficiency",7/20/2021 8:56,7/23/2021 8:59,30
5640994,1963,Female,western,1 to 4,Some Primary,Own my own company,No,No,FINISHED,YES,Yes,Barclays,ATM,0,due to poverty,,7/20/2021 9:57,7/23/2021 10:00,30
2909244,1994,Male,riftvalley,9 to 12,Completed College,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,5,Fairly good services.,service,7/20/2021 8:58,7/23/2021 9:01,30
2901185,1993,Male,western,5 to 8,Completed University,Street or Market Seller,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,0,it has high interests and the procedure for loan application is very long,,7/20/2021 8:56,7/20/2021 9:13,30
18002010,1997,Female,riftvalley,1 to 4,Some Uni,Farm owner,No,No,TIMEDOUT,YES,-,-,-,-,-,,7/20/2021 9:58,7/20/2021 10:08,30
17391176,2000,Male,coast,5 to 8,In Uni,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:58,7/23/2021 11:01,30
18002761,1998,Male,coast,9 to 12,In Uni,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:25,7/23/2021 9:28,30
18002628,1997,NA,NA,NA,NA,NA,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:30,7/23/2021 10:33,30
2915995,1996,Female,central,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,7,Kcb is well accessible,accessibility,7/20/2021 9:05,7/23/2021 9:08,30
2916045,1993,Male,eastern,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:11,7/23/2021 11:14,30
18003138,1994,Male,riftvalley,5 to 8,In College,Student,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Many customers prefare due to lower transactions fee compared to other banking companies,"accessibility,account,service",7/20/2021 8:56,7/23/2021 8:59,30
5580851,1992,Female,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,10,It is effective,,7/20/2021 10:58,7/23/2021 11:01,30
2915704,1995,Female,western,13 to 17,Completed PostGrad,Farm owner,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,Efficient services,"service,speed/efficiency",7/20/2021 9:02,7/23/2021 9:05,30
2944683,1996,Female,coast,5 to 8,Completed Primary,Skilled worker,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:16,7/23/2021 10:19,30
2924806,1997,Male,central,5 to 8,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:58,7/23/2021 11:01,30
2293493,1993,Male,nairobi,9 to 12,Completed University,Other/Unemployed,Yes,No,OPTOUT,NO,-,-,-,-,-,,7/20/2021 10:26,7/23/2021 10:29,30
17398852,1997,Male,riftvalley,9 to 12,In Uni,Student,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Because I like it,,7/20/2021 8:59,7/23/2021 9:02,30
18002175,NA,Female,NA,NA,NA,NA,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:58,7/23/2021 10:01,30
18002306,2000,Female,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:26,7/23/2021 9:29,30
2906913,1998,Male,nyanza,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 9:23,7/23/2021 9:26,30
5747451,1992,Male,western,9 to 12,Completed Secondary,Other/Unemployed,Yes,No,OPTOUT,NO,-,-,-,-,-,,7/20/2021 9:56,7/23/2021 9:59,30
18002735,1992,Male,nairobi,9 to 12,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,5,Its one of the best banks for small scale business people,,7/20/2021 9:58,7/23/2021 10:01,30
18002021,1995,Male,riftvalley,13 to 17,In Uni,Street / Market Seller,Yes,Yes,FINISHED,YES,Yes,Equity,Other,10,Positive feedback,,7/20/2021 8:59,7/23/2021 9:02,30
18002242,1995,Male,western,9 to 12,In Uni,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:25,7/23/2021 10:29,30
17405350,1995,Male,eastern,9 to 12,In College,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:15,7/23/2021 9:18,30
2908561,1995,Male,eastern,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,8,It''s reliable,speed/efficiency,7/20/2021 10:08,7/23/2021 10:11,30
5611448,1995,Female,nyanza,9 to 12,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:26,7/23/2021 9:29,30
2319762,1995,Male,eastern,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,9,It has someone at times has more interesta,,7/20/2021 9:57,7/23/2021 10:00,30
17406795,1996,Female,NA,13 to 17,Completed College,Farm owner,Yes,Yes,TIMEDOUT,YES,Yes,KCB,Teller or Branch transactions,10,-,,7/20/2021 11:01,7/23/2021 11:04,30
17394881,1996,Female,riftvalley,1 to 4,In College,Student,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 9:56,7/23/2021 9:59,30
2303555,1996,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Other,Mobile banking,8,It''s reliable,speed/efficiency,7/20/2021 8:58,7/23/2021 9:01,30
18002748,1997,Female,riftvalley,9 to 12,In Uni,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:33,7/23/2021 9:36,30
18002755,1998,Female,riftvalley,9 to 12,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:58,7/23/2021 11:01,30
18002603,1992,Female,eastern,13 to 17,In Uni,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:13,7/23/2021 11:16,30
18002107,1992,Male,nairobi,9 to 12,Completed Uni,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,9,Low withdrawal amount,account,7/20/2021 10:51,7/23/2021 10:54,30
2913944,1996,Female,coast,1 to 4,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 8:56,7/23/2021 8:59,30
2933302,1994,Male,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:15,7/23/2021 10:18,30
18002598,1992,NA,nairobi,13 to 17,In PostGrad,Student,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,9,Lower charges,rates/charges,7/20/2021 9:56,7/23/2021 9:59,30
17405685,1981,Male,riftvalley,1 to 4,No school,Farm owner,No,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,2,Quick access to service delivery,"accessibility,service,speed/efficiency",7/20/2021 10:23,7/23/2021 10:26,30
18003050,1996,Female,eastern,9 to 12,In Uni,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:08,7/23/2021 9:11,30
2898758,1992,Female,eastern,9 to 12,Completed Primary,Student,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Very safe and efficient,"security,speed/efficiency",7/20/2021 9:30,7/23/2021 9:33,30
5704754,1995,Male,riftvalley,5 to 8,Completed Secondary,Student,No,No,FINISHED,YES,Yes,National Bank,Social media,8,Its very efficient in service delivery,"service,speed/efficiency",7/20/2021 8:59,7/23/2021 9:02,30
18003060,1989,Female,NA,NA,NA,Farm owner,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:25,7/23/2021 9:28,30
2277091,1996,Male,nairobi,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:56,7/23/2021 10:00,30
5704621,1999,Female,NA,NA,In College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:57,7/23/2021 11:00,30
2910433,1996,Male,nairobi,13 to 17,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:18,7/23/2021 11:21,30
2890265,1992,Female,eastern,13 to 17,Completed College,Own Business,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,5,handle customers in apolite manner,service,7/20/2021 10:57,7/23/2021 11:00,30
2304065,1994,Female,riftvalley,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:05,7/23/2021 9:08,30
17397871,1990,Male,nairobi,9 to 12,In College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:38,7/23/2021 9:41,30
18001955,2000,Female,NA,NA,NA,Student,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 8:56,7/23/2021 8:59,30
18003015,1999,Female,eastern,5 to 8,Completed Secondary,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:43,7/23/2021 9:46,30
2901108,1995,Male,riftvalley,5 to 8,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Quick,speed/efficiency,7/20/2021 9:56,7/23/2021 9:59,30
18003038,1992,Female,riftvalley,1 to 4,Completed Secondary,Non-skilled worker,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:56,7/23/2021 10:59,30
18002743,1994,Female,riftvalley,1 to 4,Completed Uni,Student,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:00,7/20/2021 22:18,30
2914937,1996,Male,central,13 to 17,Completed Primary,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,They offer good service,service,7/20/2021 9:26,7/23/2021 9:29,30
18002362,1996,Male,riftvalley,13 to 17,Completed Uni,Own my own company,Yes,Yes,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,10,because they charge low interest,,7/20/2021 10:57,7/23/2021 11:01,30
17399208,1997,Male,riftvalley,9 to 12,In College,Skilled worker,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:02,7/23/2021 11:05,30
2920418,1991,Male,western,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,KCB,Mobile banking,9,Very efficient and easy to access,"accessibility,speed/efficiency",7/20/2021 9:55,7/23/2021 9:58,30
2706654,1996,Male,central,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Other,ATM,7,reliable and customer services,"service,speed/efficiency",7/20/2021 8:58,7/23/2021 9:01,30
18001859,2000,Female,riftvalley,9 to 12,In College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:38,7/23/2021 9:41,30
5618135,1996,Female,nairobi,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,7,It''s convenient reliable economical on charges,"accessibility,speed/efficiency",7/20/2021 9:21,7/20/2021 9:31,30
18001971,1989,Female,riftvalley,5 to 8,In College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:41,7/23/2021 10:44,30
18002776,1993,Male,riftvalley,13 to 17,No school,Own my own company,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,10,Their charges are not much,rates/charges,7/20/2021 11:00,7/20/2021 20:08,30
18003042,1975,Female,riftvalley,13 to 17,Completed College,Farm owner,No,No,FINISHED,YES,Yes,KCB,Mobile banking,10,1,,7/20/2021 10:58,7/23/2021 11:01,30
2886838,1993,Male,riftvalley,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,7,Efficiency and good work force,speed/efficiency,7/20/2021 10:18,7/20/2021 11:52,30
2279970,1991,Male,western,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:57,7/23/2021 11:01,30
2906268,1996,Male,coast,5 to 8,In Uni,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 9:59,7/23/2021 10:02,30
17384578,NA,NA,NA,NA,NA,NA,NA,NA,FINISHED,YES,Yes,Equity,Teller or Branch transactions,8,welcoming customers,service,7/20/2021 10:57,7/23/2021 11:00,30
2889631,1992,Male,riftvalley,NA,NA,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,7,Quick service,"service,speed/efficiency",7/20/2021 9:57,7/23/2021 10:00,30
17406598,1987,Female,nairobi,5 to 8,Some Primary,Other/Unemployed,No,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:14,7/20/2021 11:25,30
2283628,1997,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:00,7/23/2021 9:03,30
2932659,1995,Male,riftvalley,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,9,Effective but not very efficient,speed/efficiency,7/20/2021 8:56,7/23/2021 8:59,30
2927688,1994,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,Timely service,"service,speed/efficiency",7/20/2021 9:24,7/23/2021 9:27,30
2913977,1997,Male,central,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,9,Its effective and efficient,speed/efficiency,7/20/2021 10:17,7/23/2021 10:21,30
2931282,1994,Female,riftvalley,9 to 12,Some University,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:56,7/23/2021 10:59,30
2927104,1992,Male,nairobi,9 to 12,Completed Uni,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,2,Easily accessible and customers friendly,"accessibility,service,staff",7/20/2021 10:58,7/23/2021 11:01,30
18002652,1996,Female,riftvalley,9 to 12,In College,Student,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,9,Because it has assisted me to save my money...,,7/20/2021 9:55,7/23/2021 9:58,30
2943132,1997,Male,nyanza,13 to 17,Some University,Own Business,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:57,7/23/2021 11:00,30
2280457,1993,Male,coast,13 to 17,In PostGrad,Skilled worker,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:01,7/23/2021 11:04,30
2954684,1998,Male,riftvalley,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:06,7/23/2021 9:09,30
2950397,1997,Female,riftvalley,5 to 8,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:05,7/23/2021 9:08,30
17398693,1998,Male,riftvalley,9 to 12,In Uni,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:57,7/23/2021 10:00,30
5612980,1998,Female,nyanza,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Customer service desk/ enquiries,9,they are quick and fast in offerring services,"service,speed/efficiency",7/20/2021 9:10,7/23/2021 9:13,30
2309904,1993,Male,nairobi,9 to 12,In PostGrad,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,Mobile banking,8,Best customer service,service,7/20/2021 9:09,7/23/2021 9:12,30
18002290,1998,Male,nairobi,9 to 12,In College,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,it''s convenient for most people because they have branches country wide,"accessibility,facilities",7/20/2021 10:57,7/23/2021 11:00,30
2911436,1992,Male,eastern,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:56,7/23/2021 9:59,30
2909825,1995,Male,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,9,They have best customer service and support,service,7/20/2021 9:29,7/23/2021 9:32,30
2283630,1994,Female,eastern,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,0,They are not transparent on money issues,,7/20/2021 10:01,7/23/2021 10:04,30
5748013,1996,Male,western,9 to 12,None,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:57,7/23/2021 10:00,30
2292559,1995,Male,central,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,Mobile banking,7,The have nice service,"security,service",7/20/2021 8:57,7/23/2021 9:00,30
17403389,1988,Female,central,5 to 8,Completed Secondary,Skilled worker,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:53,7/23/2021 10:56,30
17399094,1994,Male,riftvalley,5 to 8,In College,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,10,Very reliable,speed/efficiency,7/20/2021 10:58,7/23/2021 11:01,30
2293693,1993,Male,nairobi,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,ATM,10,Its operations are faster and available everywhere,speed/efficiency,7/20/2021 11:19,7/23/2021 11:22,30
17399476,1996,Female,riftvalley,9 to 12,In Uni,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,10,They attend to customers accurately,service,7/20/2021 8:58,7/23/2021 9:01,30
18002974,1998,Male,riftvalley,9 to 12,Some College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,8,The offer relatively quality service,service,7/20/2021 10:56,7/23/2021 10:59,30
2274824,1996,Male,Nairobi,9 to 12,Completed Primary,Student,Yes,No,FINISHED,YES,Yes,Co-operative,Mobile banking,10,They respond good,information/communication,7/20/2021 10:57,7/23/2021 11:00,30
2955163,1993,Male,riftvalley,13 to 17,Some Secondary,Own Business,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,10,1,,7/20/2021 10:56,7/23/2021 10:59,30
2898468,1992,Male,riftvalley,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,10,It''s convenient,accessibility,7/20/2021 9:29,7/23/2021 9:32,30
2914755,1997,Male,eastern,NA,NA,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:56,7/23/2021 10:59,30
18002037,1995,Male,nairobi,5 to 8,In Uni,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:56,7/23/2021 11:00,30
18002423,1980,Female,western,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 9:56,7/23/2021 9:59,30
17395002,1995,Male,riftvalley,5 to 8,In College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:56,7/23/2021 9:59,30
2271600,1994,Female,riftvalley,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:57,7/23/2021 10:00,30
2940315,1996,Male,riftvalley,NA,NA,Student,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:57,7/23/2021 10:00,30
18002207,1998,Male,eastern,13 to 17,In Uni,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:00,7/23/2021 10:03,30
18003030,1985,Male,riftvalley,9 to 12,Completed Uni,Skilled worker,Yes,Yes,FINISHED,NO,-,-,-,-,-,,7/20/2021 10:56,7/23/2021 11:00,30
17391359,1996,Male,western,1 to 4,Some Secondary,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:26,7/23/2021 11:29,30
18002563,1990,Female,western,9 to 12,In Uni,Student,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:22,7/23/2021 10:25,30
2424801,1995,Female,nyanza,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 8:57,7/23/2021 9:00,30
2922129,1995,Female,western,5 to 8,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,National Bank,Teller or Branch transactions,10,Transparency,,7/20/2021 8:57,7/23/2021 9:00,30
2942855,1996,Female,western,5 to 8,Completed Secondary,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 8:59,7/23/2021 9:02,30
2907704,1999,Female,nairobi,13 to 17,In Uni,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 8:57,7/23/2021 9:00,30
2421195,1991,Female,NA,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:59,7/23/2021 11:02,30
2907124,1993,Male,Nairobi,5 to 8,Some Primary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,10,10 =Highly,,7/20/2021 10:56,7/23/2021 10:59,30
18003099,NA,Female,NA,NA,NA,NA,NA,NA,FINISHED,YES,No,-,-,-,-,,7/20/2021 9:58,7/23/2021 10:01,30
18002714,1974,Female,riftvalley,9 to 12,Some Primary,Farm owner,Yes,Yes,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,10,saves time,speed/efficiency,7/20/2021 11:06,7/23/2021 11:09,30
18002950,1984,Female,coast,9 to 12,In College,Street / Market Seller,No,No,FINISHED,NO,-,-,-,-,-,,7/20/2021 9:56,7/23/2021 9:59,30
17402719,1998,Male,nairobi,13 to 17,In Uni,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,10,Thebank responds to customers grievances and its transaction cost are low. The bank id secure nad is the best among the rest,"account,security,service",7/20/2021 10:06,7/23/2021 10:09,30
2264943,1962,Female,riftvalley,1 to 4,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:02,7/23/2021 10:05,30
2934369,1990,Male,coast,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,8,didn''t receive 10 because they charge me for checking my account balance,account,7/20/2021 11:08,7/23/2021 11:11,30
5618048,1994,Male,coast,NA,Some University,Student,NA,NA,FINISHED,YES,Yes,KCB,Mobile banking,0,Efficiency,speed/efficiency,7/20/2021 9:05,7/23/2021 9:08,30
2293678,1993,Male,western,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 10:02,7/23/2021 10:05,30
18002693,1977,Female,coast,9 to 12,Some College,Farm owner,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 8:59,7/23/2021 9:02,30
17405175,1996,Female,NA,NA,NA,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 10:57,7/23/2021 11:00,30
18001970,1998,Female,riftvalley,5 to 8,In Uni,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:04,7/23/2021 11:07,30
2279562,1995,Male,nyanza,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:02,7/23/2021 9:05,30
2280953,1996,Male,riftvalley,1 to 4,Completed Primary,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 9:21,7/23/2021 9:24,30
2887413,1992,Male,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,It is very efficient and sufficient,speed/efficiency,7/20/2021 10:18,7/23/2021 10:21,30
17388350,1996,Male,NA,9 to 12,In College,Farm owner,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,5,Averaging in their work,,7/20/2021 9:28,7/23/2021 9:31,30
5615819,1994,Male,nairobi,9 to 12,Completed University,Own Business,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,9,There services are quite reliable,"service,speed/efficiency",7/20/2021 8:56,7/23/2021 8:59,30
2951639,1999,Male,NA,9 to 12,In Secondary,Student,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:04,7/23/2021 11:07,30
18002760,1998,Female,NA,5 to 8,In Uni,Student,Yes,No,FINISHED,YES,Yes,Equity,Other,8,It is very secure,security,7/20/2021 11:00,7/23/2021 11:03,30
